"Date","Price","Open","High","Low","Vol.","Change %"
"11/02/2018","115.67","117.51","117.75","114.54","10.59M","-0.99%"
"11/01/2018","116.83","115.50","117.00","115.11","13.63M","1.21%"
"10/31/2018","115.43","116.49","116.50","114.09","21.64M","0.03%"
"10/30/2018","115.40","120.48","121.50","115.15","21.46M","-3.54%"
"10/29/2018","119.64","119.34","123.95","118.30","20.45M","-4.13%"
"10/26/2018","124.79","125.21","125.78","123.71","8.77M","-1.31%"
"10/25/2018","126.45","127.25","127.79","125.14","10.30M","-0.60%"
"10/24/2018","127.21","131.17","131.69","127.00","5.71M","-3.05%"
"10/23/2018","131.21","129.02","131.90","128.41","6.46M","0.92%"
"10/22/2018","130.02","129.58","130.44","128.40","5.72M","0.71%"
"10/19/2018","129.10","130.65","131.89","127.96","7.79M","-1.11%"
"10/18/2018","130.55","132.73","133.40","130.04","10.01M","-2.61%"
"10/17/2018","134.05","135.89","137.15","133.42","19.46M","-7.63%"
"10/16/2018","145.12","142.93","145.45","141.58","8.70M","2.83%"
"10/15/2018","141.13","140.38","142.26","140.14","4.97M","0.20%"
"10/12/2018","140.85","141.12","141.54","139.08","6.56M","1.32%"
"10/11/2018","139.02","142.62","144.19","138.78","8.71M","-2.57%"
"10/10/2018","142.69","147.50","147.69","142.50","5.55M","-3.09%"
"10/09/2018","147.24","148.08","148.36","146.93","3.64M","-0.77%"
"10/08/2018","148.39","148.50","149.07","147.18","3.24M","-0.43%"
"10/05/2018","149.03","150.90","151.79","147.87","4.60M","-1.51%"
"10/04/2018","151.31","151.69","152.80","150.36","4.24M","-1.25%"
"10/03/2018","153.22","154.00","154.36","152.80","3.32M","-0.34%"
"10/02/2018","153.75","152.99","153.84","152.50","3.03M","0.49%"
"10/01/2018","153.00","151.71","153.42","151.71","3.76M","1.18%"
"09/28/2018","151.21","151.16","151.62","150.79","3.31M","-0.19%"
"09/27/2018","151.50","152.01","152.39","151.16","3.48M","-0.07%"
"09/26/2018","151.61","152.40","153.35","151.34","7.40M","1.81%"
"09/25/2018","148.91","149.91","150.41","148.36","4.40M","-0.75%"
"09/24/2018","150.03","151.10","151.20","149.46","4.26M","-0.87%"
"09/21/2018","151.35","151.48","152.60","150.74","19.95M","0.13%"
"09/20/2018","151.15","149.58","151.38","149.44","5.95M","1.40%"
"09/19/2018","149.06","148.63","149.96","148.23","4.25M","0.34%"
"09/18/2018","148.56","147.76","148.99","147.47","3.63M","0.42%"
"09/17/2018","147.94","148.44","149.07","147.77","3.55M","-0.26%"
"09/14/2018","148.33","148.85","149.30","147.78","3.45M","-0.42%"
"09/13/2018","148.95","147.35","149.00","147.12","5.35M","1.62%"
"09/12/2018","146.57","146.37","147.98","146.03","4.51M","0.05%"
"09/11/2018","146.49","146.00","146.99","145.25","3.37M","0.58%"
"09/10/2018","145.65","146.60","147.30","145.56","3.62M","0.14%"
"09/07/2018","145.45","145.94","146.50","145.12","4.69M","-0.64%"
"09/06/2018","146.39","146.88","147.66","145.54","4.25M","-0.18%"
"09/05/2018","146.66","145.19","146.75","145.05","3.13M","0.67%"
"09/04/2018","145.68","145.98","146.19","144.81","3.33M","-0.55%"
"08/31/2018","146.48","145.72","146.78","145.54","3.49M","0.38%"
"08/30/2018","145.93","147.03","147.30","145.25","3.34M","-1.09%"
"08/29/2018","147.54","146.87","147.93","146.60","3.15M","0.65%"
"08/28/2018","146.59","146.95","146.99","146.19","2.46M","-0.07%"
"08/27/2018","146.69","146.94","147.62","146.52","3.49M","0.45%"
"08/24/2018","146.04","145.46","146.09","144.87","2.78M","0.46%"
"08/23/2018","145.37","145.04","145.52","144.75","2.22M","0.09%"
"08/22/2018","145.24","146.01","146.16","145.19","2.39M","-0.50%"
"08/21/2018","145.97","147.00","147.12","145.89","3.11M","-0.37%"
"08/20/2018","146.51","146.37","147.16","146.15","2.50M","0.31%"
"08/17/2018","146.06","144.79","146.39","144.69","2.68M","0.50%"
"08/16/2018","145.34","144.37","145.68","144.37","5.25M","0.99%"
"08/15/2018","143.91","142.55","144.00","142.00","4.24M","0.38%"
"08/14/2018","143.36","143.00","143.82","142.93","2.86M","0.46%"
"08/13/2018","142.71","144.15","144.30","142.53","2.86M","-1.23%"
"08/10/2018","144.48","144.50","145.07","143.88","3.00M","-0.20%"
"08/09/2018","144.77","145.53","145.94","144.73","3.09M","-1.44%"
"08/08/2018","146.89","147.33","147.43","146.24","3.58M","-0.08%"
"08/07/2018","147.01","146.65","147.64","146.35","3.51M","0.67%"
"08/06/2018","146.03","146.95","147.20","145.57","3.91M","-1.13%"
"08/03/2018","147.70","143.24","147.92","143.00","8.05M","3.32%"
"08/02/2018","142.96","142.86","143.36","142.33","3.84M","-0.38%"
"08/01/2018","143.50","144.76","145.19","143.34","3.39M","-0.99%"
"07/31/2018","144.93","145.74","145.80","144.16","5.47M","-0.38%"
"07/30/2018","145.49","144.80","146.24","144.69","3.61M","0.23%"
"07/27/2018","145.15","146.89","147.14","144.66","3.75M","-1.06%"
"07/26/2018","146.71","147.43","149.27","146.63","4.78M","0.06%"
"07/25/2018","146.62","146.01","146.65","145.50","3.62M","0.16%"
"07/24/2018","146.38","146.70","147.04","145.92","3.89M","0.47%"
"07/23/2018","145.70","146.35","146.70","145.01","3.90M","-0.44%"
"07/20/2018","146.35","148.58","148.86","146.26","6.42M","-1.94%"
"07/19/2018","149.24","147.85","150.54","147.25","14.66M","3.27%"
"07/18/2018","144.52","143.51","144.80","142.74","6.94M","0.72%"
"07/17/2018","143.49","144.75","145.00","143.34","5.10M","-1.35%"
"07/16/2018","145.46","145.67","145.79","144.21","3.47M","-0.30%"
"07/13/2018","145.90","146.45","146.98","145.80","3.07M","-0.38%"
"07/12/2018","146.45","145.85","146.83","145.74","3.12M","1.04%"
"07/11/2018","144.94","144.00","146.19","144.00","3.53M","0.16%"
"07/10/2018","144.71","144.51","145.59","144.25","3.78M","0.22%"
"07/09/2018","144.39","142.59","144.72","142.47","3.90M","1.34%"
"07/06/2018","142.48","141.53","142.94","141.17","2.91M","0.74%"
"07/05/2018","141.43","140.48","141.43","139.93","3.74M","1.33%"
"07/03/2018","139.57","140.65","140.94","139.37","1.96M","-0.21%"
"07/02/2018","139.86","138.28","140.22","138.20","3.41M","0.11%"
"06/29/2018","139.70","140.32","141.36","139.61","3.75M","-0.24%"
"06/28/2018","140.04","138.10","140.54","137.94","4.52M","1.86%"
"06/27/2018","137.48","139.11","139.78","137.45","4.10M","-1.15%"
"06/26/2018","139.08","139.36","139.85","138.33","4.14M","0.21%"
"06/25/2018","138.79","140.40","140.40","138.28","8.94M","-1.76%"
"06/22/2018","141.28","141.64","141.81","140.78","6.01M","0.02%"
"06/21/2018","141.25","142.59","143.14","140.83","3.89M","-0.97%"
"06/20/2018","142.63","144.22","144.52","142.41","3.33M","-0.88%"
"06/19/2018","143.90","143.12","144.22","142.95","3.49M","-0.40%"
"06/18/2018","144.48","144.18","144.52","143.14","4.29M","-0.63%"
"06/15/2018","145.39","144.90","145.47","143.70","9.12M","0.13%"
"06/14/2018","145.20","146.65","146.98","145.09","3.33M","-0.79%"
"06/13/2018","146.35","146.79","147.47","146.20","2.97M","-0.35%"
"06/12/2018","146.87","147.10","147.52","146.62","2.64M","0.20%"
"06/11/2018","146.58","146.62","147.41","146.14","3.26M","0.30%"
"06/08/2018","146.14","145.00","146.43","144.37","5.21M","0.54%"
"06/07/2018","145.36","145.00","146.70","144.93","4.32M","0.45%"
"06/06/2018","144.71","144.34","144.72","143.54","3.22M","0.70%"
"06/05/2018","143.70","143.05","144.08","143.04","2.84M","0.46%"
"06/04/2018","143.04","142.30","143.17","142.18","3.04M","0.77%"
"06/01/2018","141.95","142.43","142.84","141.62","3.86M","0.45%"
"05/31/2018","141.31","142.81","142.81","141.05","6.83M","-0.92%"
"05/30/2018","142.62","141.90","143.10","141.82","5.12M","0.99%"
"05/29/2018","141.22","142.53","142.89","140.21","4.54M","-1.68%"
"05/25/2018","143.64","143.90","144.57","143.46","4.91M","-0.30%"
"05/24/2018","144.07","144.39","144.48","142.95","3.40M","-0.41%"
"05/23/2018","144.67","144.35","144.70","143.48","3.46M","-0.29%"
"05/22/2018","145.09","145.52","146.20","145.00","2.28M","-0.27%"
"05/21/2018","145.49","144.95","146.04","144.68","2.89M","0.98%"
"05/18/2018","144.08","144.47","144.94","143.99","2.68M","-0.29%"
"05/17/2018","144.50","144.50","145.19","143.77","3.15M","-0.09%"
"05/16/2018","144.63","143.70","145.03","143.27","3.17M","0.62%"
"05/15/2018","143.74","143.50","143.99","142.92","4.09M","-0.39%"
"05/14/2018","144.30","144.47","145.12","144.14","3.22M","0.11%"
"05/11/2018","144.14","144.11","144.85","143.58","3.07M","-0.07%"
"05/10/2018","144.24","143.15","144.33","143.01","3.73M","1.14%"
"05/09/2018","142.61","141.90","143.02","141.28","4.20M","-0.27%"
"05/08/2018","143.00","143.00","143.51","142.06","5.37M","-0.15%"
"05/07/2018","143.22","144.00","144.32","142.64","3.66M","-0.48%"
"05/04/2018","143.91","141.10","144.35","140.28","4.40M","1.35%"
"05/03/2018","141.99","142.13","142.23","139.90","5.02M","-0.32%"
"05/02/2018","142.45","144.46","144.82","142.07","5.19M","-1.76%"
"05/01/2018","145.00","144.65","145.02","143.47","4.43M","0.03%"
"04/30/2018","144.96","146.86","147.38","144.96","4.42M","-1.04%"
"04/27/2018","146.48","146.84","147.25","145.66","3.21M","-0.16%"
"04/26/2018","146.72","146.60","147.36","146.20","4.27M","0.53%"
"04/25/2018","145.94","145.79","146.40","144.11","7.33M","0.26%"
"04/24/2018","145.56","146.51","147.30","144.53","4.92M","-0.21%"
"04/23/2018","145.86","145.03","145.96","144.33","5.32M","0.66%"
"04/20/2018","144.90","147.90","147.97","144.51","8.27M","-1.90%"
"04/19/2018","147.70","149.19","149.21","146.62","8.09M","-0.73%"
"04/18/2018","148.79","152.14","152.63","148.26","20.38M","-7.53%"
"04/17/2018","160.91","158.82","162.00","158.51","10.21M","1.91%"
"04/16/2018","157.89","157.99","159.14","157.67","4.19M","0.75%"
"04/13/2018","156.71","158.67","159.22","155.91","4.06M","-0.86%"
"04/12/2018","158.07","156.75","158.98","156.67","5.64M","1.74%"
"04/11/2018","155.36","154.37","155.78","153.88","3.31M","-0.02%"
"04/10/2018","155.39","155.03","156.60","154.75","3.96M","1.77%"
"04/09/2018","152.69","151.80","154.66","151.74","4.41M","1.41%"
"04/06/2018","150.57","153.46","153.95","149.54","3.67M","-2.25%"
"04/05/2018","154.03","154.44","154.92","153.34","3.19M","-0.06%"
"04/04/2018","154.12","147.89","154.47","147.45","4.81M","2.85%"
"04/03/2018","149.85","150.80","151.00","148.30","4.14M","-0.15%"
"04/02/2018","150.07","153.34","153.38","148.43","5.15M","-2.19%"
"03/29/2018","153.43","153.07","153.89","151.08","3.42M","0.60%"
"03/28/2018","152.52","152.07","153.86","151.89","3.66M","0.40%"
"03/27/2018","151.91","153.95","154.87","151.16","3.88M","-0.95%"
"03/26/2018","153.37","151.21","153.66","150.28","4.10M","3.01%"
"03/23/2018","148.89","152.25","152.58","148.54","4.44M","-2.10%"
"03/22/2018","152.09","155.00","155.25","152.00","4.75M","-2.94%"
"03/21/2018","156.69","156.57","158.20","155.92","3.48M","0.31%"
"03/20/2018","156.20","157.52","157.93","155.29","4.34M","-0.73%"
"03/19/2018","157.35","159.71","159.89","156.45","5.48M","-1.82%"
"03/16/2018","160.26","160.06","161.98","159.64","9.26M","0.41%"
"03/15/2018","159.61","158.71","161.25","158.52","3.87M","0.94%"
"03/14/2018","158.12","160.17","160.68","157.74","3.63M","-0.75%"
"03/13/2018","159.32","160.09","162.11","158.81","4.19M","-0.59%"
"03/12/2018","160.26","159.64","161.02","158.87","5.06M","0.60%"
"03/09/2018","159.31","157.47","159.58","157.30","5.02M","1.98%"
"03/08/2018","156.21","159.00","159.57","155.07","6.46M","-1.33%"
"03/07/2018","158.32","155.00","158.83","154.73","4.61M","1.67%"
"03/06/2018","155.72","157.28","157.89","155.16","3.69M","-0.78%"
"03/05/2018","156.95","154.12","157.49","153.75","3.67M","1.59%"
"03/02/2018","154.49","152.79","154.76","151.88","3.26M","0.44%"
"03/01/2018","153.81","155.53","156.97","152.79","4.04M","-1.30%"
"02/28/2018","155.83","157.50","158.14","155.80","3.80M","-0.46%"
"02/27/2018","156.55","158.46","159.78","156.53","4.24M","-1.28%"
"02/26/2018","158.58","155.81","158.88","155.51","3.61M","1.97%"
"02/23/2018","155.52","154.30","155.85","154.07","3.26M","1.53%"
"02/22/2018","153.18","154.50","155.04","152.79","4.02M","-0.51%"
"02/21/2018","153.96","155.43","156.79","153.90","3.73M","-0.77%"
"02/20/2018","155.16","155.79","155.96","153.87","4.49M","-0.65%"
"02/16/2018","156.18","155.71","157.79","155.69","4.28M","0.11%"
"02/15/2018","156.01","155.50","156.86","153.70","5.62M","0.81%"
"02/14/2018","154.76","150.19","155.00","150.00","5.48M","2.66%"
"02/13/2018","150.75","150.90","151.18","149.64","4.89M","-0.43%"
"02/12/2018","151.40","150.90","152.40","150.30","5.88M","1.26%"
"02/09/2018","149.51","148.60","150.54","144.40","7.83M","1.30%"
"02/08/2018","147.59","152.48","153.16","147.50","6.78M","-4.07%"
"02/07/2018","153.85","154.17","155.34","153.28","6.15M","-0.96%"
"02/06/2018","155.34","150.29","155.49","149.11","9.87M","1.84%"
"02/05/2018","152.53","157.89","158.50","150.00","8.75M","-4.09%"
"02/02/2018","159.03","161.70","162.00","158.87","5.25M","-2.08%"
"02/01/2018","162.40","163.19","164.13","161.90","4.43M","-0.79%"
"01/31/2018","163.70","163.75","164.99","162.76","4.07M","0.05%"
"01/30/2018","163.62","166.21","166.77","163.16","4.90M","-1.91%"
"01/29/2018","166.80","167.45","168.39","166.01","3.52M","-0.32%"
"01/26/2018","167.34","166.12","167.41","165.79","3.79M","1.13%"
"01/25/2018","165.47","165.91","166.78","165.19","3.30M","0.06%"
"01/24/2018","165.37","166.75","168.72","164.82","5.65M","-0.53%"
"01/23/2018","166.25","162.82","166.26","162.51","7.47M","2.24%"
"01/22/2018","162.60","161.51","163.98","161.11","8.48M","0.14%"
"01/19/2018","162.37","164.46","165.40","161.30","21.17M","-3.99%"
"01/18/2018","169.12","170.00","171.13","168.15","14.26M","0.28%"
"01/17/2018","168.65","168.01","169.13","167.26","11.71M","2.93%"
"01/16/2018","163.85","165.10","165.29","163.35","7.79M","0.44%"
"01/12/2018","163.14","164.02","164.74","163.03","5.03M","-0.65%"
"01/11/2018","164.20","164.80","164.94","163.30","3.79M","0.01%"
"01/10/2018","164.18","162.91","164.33","162.50","4.17M","0.21%"
"01/09/2018","163.83","163.90","164.53","163.06","4.34M","0.22%"
"01/08/2018","163.47","162.66","163.91","161.70","5.24M","0.60%"
"01/05/2018","162.49","162.44","162.90","161.10","5.20M","0.49%"
"01/04/2018","161.70","159.65","162.32","159.37","7.56M","2.03%"
"01/03/2018","158.49","157.34","159.81","156.33","9.44M","2.75%"
"01/02/2018","154.25","154.50","154.81","153.54","4.20M","0.54%"
"12/29/2017","153.42","154.17","154.72","153.41","3.33M","-0.40%"
"12/28/2017","154.04","153.20","154.12","153.20","2.69M","0.59%"
"12/27/2017","153.13","152.95","153.18","152.61","2.15M","0.20%"
"12/26/2017","152.83","152.51","153.86","152.50","2.48M","0.22%"
"12/22/2017","152.50","151.82","153.00","151.50","2.99M","0.66%"
"12/21/2017","151.50","153.17","153.46","151.49","4.15M","-0.95%"
"12/20/2017","152.95","153.65","153.89","152.78","3.79M","-0.18%"
"12/19/2017","153.23","154.05","154.17","153.09","4.12M","-0.07%"
"12/18/2017","153.33","153.59","154.18","153.21","5.09M","0.54%"
"12/15/2017","152.50","153.61","153.80","152.03","11.28M","-0.97%"
"12/14/2017","154.00","154.60","155.11","153.70","4.64M","0.06%"
"12/13/2017","153.91","156.60","156.73","153.89","5.66M","-1.81%"
"12/12/2017","156.74","155.20","157.85","155.16","6.32M","0.86%"
"12/11/2017","155.41","154.97","155.89","154.57","4.10M","0.39%"
"12/08/2017","154.81","153.94","155.03","153.55","3.52M","0.81%"
"12/07/2017","153.57","154.03","154.45","153.26","3.77M","-0.34%"
"12/06/2017","154.10","155.69","156.22","154.09","3.41M","-0.80%"
"12/05/2017","155.35","156.45","156.74","154.68","5.07M","-0.71%"
"12/04/2017","156.46","155.67","156.80","155.07","4.66M","1.10%"
"12/01/2017","154.76","154.40","155.02","152.91","5.57M","0.51%"
"11/30/2017","153.97","153.65","154.41","153.08","6.50M","0.27%"
"11/29/2017","153.55","152.81","153.61","152.17","5.10M","0.71%"
"11/28/2017","152.47","152.35","152.93","151.70","3.97M","0.32%"
"11/27/2017","151.98","152.06","152.49","151.62","3.37M","0.09%"
"11/24/2017","151.84","151.95","152.20","151.33","1.19M","0.05%"
"11/22/2017","151.77","152.00","152.39","151.33","3.21M","-0.12%"
"11/21/2017","151.95","151.30","152.45","151.20","3.76M","0.96%"
"11/20/2017","150.51","150.64","151.95","149.90","5.68M","1.03%"
"11/17/2017","148.97","149.34","150.15","148.83","4.92M","-0.10%"
"11/16/2017","149.12","147.73","149.65","147.50","5.45M","1.37%"
"11/15/2017","147.10","148.00","148.71","146.21","4.77M","-1.20%"
"11/14/2017","148.89","147.95","148.97","147.49","3.76M","0.33%"
"11/13/2017","148.40","148.88","149.00","147.92","5.11M","-0.51%"
"11/10/2017","149.16","150.65","150.89","149.14","4.31M","-0.76%"
"11/09/2017","150.30","149.93","151.80","149.86","4.78M","-0.84%"
"11/08/2017","151.57","151.60","151.79","150.28","4.63M","0.15%"
"11/07/2017","151.35","151.37","151.51","150.50","3.70M","0.34%"
"11/06/2017","150.84","151.77","151.82","150.28","4.50M","-0.49%"
"11/03/2017","151.58","153.42","153.47","151.49","4.43M","-1.15%"
"11/02/2017","153.35","154.18","154.49","152.91","3.40M","-0.44%"
"11/01/2017","154.03","154.10","154.90","153.83","3.24M","-0.02%"
"10/31/2017","154.06","154.33","154.93","152.93","4.33M","-0.19%"
"10/30/2017","154.36","153.76","154.59","152.71","4.21M","0.44%"
"10/27/2017","153.68","154.54","154.63","152.91","4.90M","0.05%"
"10/26/2017","153.60","154.31","155.12","153.54","4.30M","0.07%"
"10/25/2017","153.50","156.01","156.37","153.06","6.92M","-1.53%"
"10/24/2017","155.88","159.65","159.70","155.17","8.19M","-2.30%"
"10/23/2017","159.55","162.05","162.51","159.54","5.78M","-1.55%"
"10/20/2017","162.07","161.07","162.48","159.77","7.87M","0.73%"
"10/19/2017","160.90","159.80","160.96","159.09","9.91M","0.86%"
